CustomerID,Age Group,Gender,ItemPurchased,Category,PurchaseAmount,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,PromoCodeUsed,PreviousPurchases,PaymentMethod,DiscountValue
215,20 - 29,Female,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,No,0,Cash,
216,60 - 70,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,No,0,Credit,
217,0 - 9,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,0,Debit Card,10
218,30 - 39,Female,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,No,24,Bank Transfer,0
219,20 - 29,Female,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Store Pickup,No,8,Credit Card,0
220,30 - 39,Female,Belt,Accessories,88,Nevada,M,Cyan,Spring,3,Yes,Free Shipping,Yes,12,Cash,10
221,30 - 39,Female,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Express,No,0,Debit Card,0
222,20 - 29,Female,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,No,0,Bank Transfer,0
223,40 - 49,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,0,Cash,10
224,20 - 29,Female,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,No,34,Debit,0
225,60 - 70,Female,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,No,0,Cash,0
226,20 - 29,Female,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,No,11,Bank Transfer,
227,20 - 29,,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,No,0,Debit,0
228,50 - 59,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,No,0,Debit Card,0
229,10 - 19,Female,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,0,Credit Card,10
230,60 - 70,Female,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,No,0,Debit,
231,60 - 70,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Standard,No,43,Credit Card,0
232,20 - 29,Female,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,0,Debit Card,10
233,50 - 59,Female,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,No,0,Bank Transfer,
234,10 - 19,Female,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,No,27,Bank Transfer,0
235,20 - 29,Female,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,24,Credit Card,10
236,40 - 49,Female,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,0,Debit Card,10
237,30 - 39,Female,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,0,Credit,10
238,50 - 59,Female,Dress,Clothing,90,Iowa,M,Beige,Summer,3,Yes,Store Pickup,Yes,0,Debit Card,10
239,60 - 70,Female,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,No,0,Cash,
240,40 - 49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,No,0,Credit Card,
241,40 - 49,,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,No,0,Bank Transfer,
242,30 - 39,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,43,Debit Card,10
243,50 - 59,Female,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Store Pickup,No,40,Debit Card,0
244,20 - 29,Female,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,No,0,Debit Card,
245,50 - 59,Female,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,No,0,Cash,
246,40 - 49,Female,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,0,Debit Card,10
247,30 - 39,Female,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Express,No,0,Debit Card,
248,0 - 9,Female,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Standard,No,0,Debit Card,
249,0 - 9,Female,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,0,Cash,50
250,50 - 59,,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Standard,No,0,Credit Card,
251,30 - 39,Female,Skirt,Clothing,25,Mississippi,L,Black,Fall,4,Yes,Express,No,0,Bank Transfer,0
252,20 - 29,,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,No,34,Debit,
253,30 - 39,Female,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,No,0,Debit Card,
254,0 - 9,Female,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,15,Bank Transfer,10
255,60 - 70,Female,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Store Pickup,No,0,Credit,0
256,40 - 49,Female,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,No,0,Debit Card,0
257,50 - 59,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Express,No,0,Credit Card,0
258,20 - 29,Male,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,Yes,Express,No,5,Credit Card,0
259,60 - 70,,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,0,Cash,10
260,30 - 39,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Yes,Standard,No,13,Debit Card,
261,0 - 9,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,No,11,Credit Card,0
262,0 - 9,Female,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Standard,No,0,Credit Card,
263,30 - 39,Female,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,No,0,Debit Card,0
264,20 - 29,Female,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,0,Debit Card,20
265,30 - 39,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,0,Cash,10
266,30 - 39,Female,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,No,0,Bank Transfer,
267,50 - 59,Female,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Express,No,0,Credit Card,
268,60 - 70,Female,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,No,42,Debit Card,0
269,60 - 70,Male,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,No,0,Cash,0
270,60 - 70,Female,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,No,0,Cash,
271,30 - 39,Female,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,No,0,Bank Transfer,0
272,60 - 70,Female,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Express,No,0,Credit Card,
273,40 - 49,Female,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,0,Debit Card,50
274,60 - 70,Female,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,Yes,Express,No,0,Debit Card,0
275,50 - 59,Female,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3,Yes,Express,No,28,Cash,
276,40 - 49,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4,Yes,Express,Yes,13,Credit Card,10
277,20 - 29,,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,No,11,Bank Transfer,
278,20 - 29,,Shirt,Clothing,29,Georgia,M,Green,Winter,3,Yes,Store Pickup,No,36,Bank Transfer,
279,50 - 59,Male,Sweater,Clothing,95,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,23,Debit Card,10
280,20 - 29,Male,Sneakers,Footwear,69,Arkansas,L,Turquoise,Summer,4,Yes,Standard,No,0,Bank Transfer,
281,40 - 49,Female,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,No,21,Cash,0
282,30 - 39,Female,Belt,Accessories,61,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,No,0,Debit Card,
283,20 - 29,Male,Skirt,Clothing,94,Minnesota,M,Teal,Summer,3,Yes,2-Day Shipping,Yes,9,Cash,10
284,30 - 39,Male,Sweater,Clothing,30,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,No,0,Debit Card,0
285,60 - 70,Male,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,Yes,Standard,No,0,Credit,
286,20 - 29,Male,Handbag,Accessories,39,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,No,0,Debit Card,0
287,20 - 29,Male,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,No,0,Debit Card,
288,50 - 59,Female,Scarf,Accessories,37,Delaware,L,Blue,Spring,3.4,Yes,2-Day Shipping,No,0,Debit Card,0
289,30 - 39,Male,T-shirt,Clothing,62,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,0,Debit Card,20
290,0 - 9,Female,Coat,Outerwear,85,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,No,0,Credit Card,0
291,50 - 59,Female,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,0,Credit,10
292,50 - 59,,Dress,Clothing,26,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,No,40,Bank Transfer,0
293,60 - 70,Male,Shoes,Footwear,99,Utah,M,Green,Spring,4.7,Yes,Free Shipping,No,24,Cash,0
294,60 - 70,,Handbag,Accessories,39,Connecticut,M,White,Spring,2.7,Yes,Express,No,0,Debit,
295,60 - 70,Female,Skirt,Clothing,20,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,No,19,Credit Card,
296,50 - 59,Male,Sunglasses,Accessories,42,West Virginia,M,Indigo,Winter,2.7,Yes,Store Pickup,No,24,Credit Card,
297,20 - 29,Female,Sandals,Footwear,74,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,No,0,Credit Card,
298,40 - 49,Female,Shoes,Footwear,26,Delaware,XL,Purple,Summer,4.4,Yes,Standard,No,0,Credit Card,0
299,60 - 70,Male,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4,Yes,Standard,Yes,0,Debit Card,10
300,20 - 29,Male,Sneakers,Footwear,80,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,28,Debit,50
301,20 - 29,Female,Hat,Accessories,98,Iowa,M,Teal,Spring,4.4,Yes,Store Pickup,No,0,Debit,
302,40 - 49,Female,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,No,0,Credit Card,0
303,30 - 39,Female,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,Yes,Express,Yes,0,Bank Transfer,20
304,20 - 29,Female,Sandals,Footwear,60,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,No,0,Debit Card,0
305,40 - 49,Male,Dress,Clothing,84,Oregon,M,Green,Winter,3.4,Yes,Next Day Air,Yes,0,Credit Card,10
306,60 - 70,Female,Sweater,Clothing,59,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,No,26,Credit,0
307,20 - 29,Male,Jacket,Outerwear,49,North Dakota,S,White,Summer,3.6,Yes,Express,No,4,Cash,0
308,20 - 29,Female,Gloves,Accessories,32,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,No,3,Credit Card,
309,60 - 70,,Handbag,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Standard,No,0,Debit Card,
310,60 - 70,Female,Dress,Clothing,22,Minnesota,M,Yellow,Spring,4.5,Yes,Standard,No,0,Cash,0
311,50 - 59,Female,Pants,Clothing,85,Montana,M,Charcoal,Winter,4.6,Yes,Standard,No,0,Cash,
312,60 - 70,Female,Jeans,Clothing,52,Rhode Island,L,Silver,Winter,4.1,Yes,Store Pickup,No,0,Bank Transfer,
313,30 - 39,Female,Pants,Clothing,89,Massachusetts,L,Green,Spring,3.4,Yes,Next Day Air,No,0,Debit,
314,40 - 49,Female,Dress,Clothing,77,Vermont,M,Pink,Spring,3.7,Yes,Express,Yes,50,Credit Card,10
315,30 - 39,Female,Pants,Clothing,24,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,No,0,Debit Card,0
316,60 - 70,Female,Jewelry,Accessories,24,Wisconsin,XL,Orange,Spring,4.5,Yes,Express,No,0,Debit Card,
317,30 - 39,Female,Handbag,Accessories,22,California,M,Charcoal,Fall,3.3,Yes,Free Shipping,No,0,Debit Card,
318,50 - 59,Male,Sweater,Clothing,82,West Virginia,L,Teal,Fall,4.3,Yes,Standard,No,0,Cash,
319,40 - 49,Female,Backpack,Accessories,67,South Dakota,M,Beige,Winter,2.5,Yes,Standard,No,0,Cash,0
320,40 - 49,Male,Shorts,Clothing,74,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,0,Cash,50
321,60 - 70,Female,Jewelry,Accessories,72,Kansas,L,White,Summer,4.9,Yes,Standard,No,28,Debit Card,
322,40 - 49,Female,Sneakers,Footwear,36,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,No,0,Debit Card,0
323,40 - 49,Female,Belt,Accessories,95,Tennessee,S,Cyan,Winter,3,Yes,Standard,No,0,Credit Card,
324,60 - 70,Female,Hoodie,Clothing,78,Tennessee,M,Orange,Winter,3.5,Yes,Next Day Air,No,0,Cash,
325,30 - 39,Female,Shirt,Clothing,82,Wyoming,M,Olive,Summer,4.8,Yes,Standard,No,0,Debit Card,
326,0 - 9,Female,Pants,Clothing,70,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,No,0,Debit Card,
327,60 - 70,Female,Scarf,Accessories,41,New Jersey,M,White,Fall,3.2,Yes,Store Pickup,No,48,Bank Transfer,
328,60 - 70,Female,Coat,Outerwear,42,Iowa,M,Teal,Summer,3.1,Yes,Free Shipping,No,0,Credit,
329,40 - 49,,Coat,Outerwear,50,Florida,M,Yellow,Fall,2.8,Yes,Free Shipping,No,0,Credit Card,
330,60 - 70,Female,Socks,Clothing,31,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,34,Bank Transfer,10
331,40 - 49,Female,Sweater,Clothing,51,North Dakota,M,Beige,Winter,3.7,Yes,Express,Yes,0,Debit Card,10
332,0 - 9,Female,Shirt,Clothing,98,Florida,L,Beige,Fall,3.3,Yes,Store Pickup,No,46,Cash,0
333,10 - 19,Female,Shirt,Clothing,86,New York,M,Maroon,Winter,2.8,Yes,2-Day Shipping,Yes,0,Credit Card,10
334,30 - 39,Female,Sweater,Clothing,64,Alaska,M,Teal,Winter,4.5,Yes,Standard,Yes,15,Bank Transfer,10
335,40 - 49,Female,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,No,0,Credit Card,
336,20 - 29,Male,Sweater,Clothing,85,Oregon,L,Maroon,Spring,3.7,Yes,Standard,Yes,0,Debit Card,10
337,30 - 39,Female,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4.4,Yes,Express,No,16,Cash,0
338,30 - 39,Female,Sweater,Clothing,59,New Mexico,M,Cyan,Winter,4.3,Yes,2-Day Shipping,No,16,Bank Transfer,
339,60 - 70,Female,Hoodie,Clothing,79,Massachusetts,M,Silver,Winter,3.5,Yes,Express,Yes,0,Cash,20
340,40 - 49,Male,Shorts,Clothing,33,Pennsylvania,M,Teal,Spring,3.8,Yes,2-Day Shipping,No,0,Credit Card,
341,40 - 49,Male,Shorts,Clothing,47,New Jersey,L,Blue,Summer,3.5,Yes,Express,No,0,Debit Card,0
342,20 - 29,Male,Hat,Accessories,20,Utah,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,0,Debit Card,10
343,60 - 70,Female,Coat,Outerwear,36,Kentucky,M,Olive,Spring,2.6,Yes,Next Day Air,Yes,0,Credit Card,10
344,20 - 29,Female,Sandals,Footwear,39,Nebraska,M,Purple,Summer,4.4,Yes,Next Day Air,Yes,0,Debit Card,10
345,20 - 29,Female,Skirt,Clothing,71,Virginia,M,Charcoal,Winter,4,Yes,Standard,No,46,Debit Card,
346,40 - 49,Male,Shoes,Footwear,59,Wyoming,S,Olive,Winter,4.4,Yes,Next Day Air,Yes,27,Bank Transfer,10
347,40 - 49,Male,Jeans,Clothing,50,New Mexico,L,Violet,Spring,4.7,Yes,Next Day Air,No,0,Cash,0
348,30 - 39,Female,Sandals,Footwear,41,Oregon,L,Red,Fall,3.9,Yes,Store Pickup,No,0,Cash,0
349,50 - 59,Male,Blouse,Clothing,59,South Carolina,M,Beige,Fall,2.7,Yes,Free Shipping,Yes,17,Cash,10
350,30 - 39,Male,Hat,Accessories,87,Arizona,M,Green,Winter,3.7,Yes,2-Day Shipping,Yes,0,Bank Transfer,10
351,40 - 49,Female,Sweater,Clothing,68,Kentucky,M,Violet,Spring,2.6,Yes,2-Day Shipping,No,0,Bank Transfer,0
352,20 - 29,Female,Skirt,Clothing,90,New York,M,Teal,Winter,3.9,Yes,Standard,No,24,Debit Card,0
353,20 - 29,Female,Jeans,Clothing,71,Texas,XL,Yellow,Fall,4.9,Yes,Next Day Air,No,0,Cash,
354,0 - 9,Female,Sneakers,Footwear,64,Missouri,L,Yellow,Fall,4.1,Yes,Store Pickup,Yes,0,Debit Card,20
355,50 - 59,Female,Jewelry,Accessories,76,Pennsylvania,S,Olive,Fall,3,Yes,Free Shipping,No,42,Debit Card,
356,30 - 39,Female,Jewelry,Accessories,42,Oregon,XL,Magenta,Fall,4.1,Yes,2-Day Shipping,No,0,Credit,
357,0 - 9,Male,Pants,Clothing,80,Nevada,L,Black,Spring,3.8,Yes,Standard,No,0,Cash,
358,10 - 19,Female,Belt,Accessories,56,Arkansas,M,Olive,Spring,4,Yes,Standard,No,0,Credit Card,
359,40 - 49,Female,Hat,Accessories,25,Minnesota,XL,Magenta,Summer,3.6,Yes,Express,No,36,Credit Card,
360,30 - 39,Female,Sneakers,Footwear,74,Georgia,M,Olive,Winter,3,Yes,Store Pickup,Yes,0,Credit Card,20
361,50 - 59,Male,Pants,Clothing,30,Rhode Island,M,Teal,Summer,3,Yes,Standard,No,0,Debit Card,
362,0 - 9,Female,T-shirt,Clothing,96,Nevada,M,White,Spring,2.6,Yes,Free Shipping,No,0,Cash,0
363,50 - 59,Female,Sneakers,Footwear,64,Texas,M,Charcoal,Fall,3.4,Yes,Free Shipping,No,0,Debit Card,
364,50 - 59,Female,Shorts,Clothing,88,Florida,L,Yellow,Winter,3.1,Yes,Free Shipping,No,42,Bank Transfer,0
365,60 - 70,Male,Shoes,Footwear,88,North Dakota,L,Charcoal,Summer,3,Yes,Free Shipping,No,7,Debit Card,0
366,50 - 59,Female,Gloves,Accessories,88,West Virginia,XL,Gray,Summer,3.7,Yes,Standard,Yes,50,Credit,10
367,60 - 70,Male,Socks,Clothing,36,Nebraska,M,Turquoise,Spring,3.5,Yes,Store Pickup,Yes,37,Debit Card,20
368,50 - 59,Female,Dress,Clothing,40,Tennessee,XL,Cyan,Spring,2.8,Yes,Store Pickup,Yes,18,Bank Transfer,20
369,20 - 29,Female,Handbag,Accessories,39,Oklahoma,M,Charcoal,Spring,4.5,Yes,Standard,No,29,Cash,0
370,30 - 39,Female,Belt,Accessories,40,Wisconsin,M,Silver,Summer,3.3,Yes,Store Pickup,No,45,Debit,
371,50 - 59,Female,Scarf,Accessories,34,Oregon,M,Olive,Winter,3.4,Yes,Express,No,0,Cash,0
372,20 - 29,Female,Sneakers,Footwear,83,North Carolina,S,Pink,Winter,3.2,Yes,2-Day Shipping,No,0,Debit,
373,20 - 29,Female,Sweater,Clothing,85,Pennsylvania,L,Orange,Summer,3.7,Yes,Standard,Yes,7,Debit Card,10
374,20 - 29,Male,Coat,Outerwear,27,North Dakota,L,White,Summer,4.6,Yes,Express,No,0,Debit Card,
375,60 - 70,Male,Jewelry,Accessories,78,Ohio,S,Purple,Spring,5,Yes,Store Pickup,No,0,Bank Transfer,
376,50 - 59,Female,Sunglasses,Accessories,32,Oklahoma,M,Olive,Summer,4.4,Yes,Standard,No,6,Debit Card,0
377,50 - 59,,Shoes,Footwear,51,South Carolina,S,Gray,Fall,4.9,Yes,Express,No,2,Debit Card,
378,60 - 70,Male,Scarf,Accessories,32,Maine,M,Silver,Spring,4.1,Yes,Standard,No,0,Credit Card,
379,50 - 59,Male,Dress,Clothing,62,Nevada,L,Orange,Winter,4.9,Yes,Next Day Air,Yes,0,Credit Card,50
380,30 - 39,Male,T-shirt,Clothing,29,Montana,S,Magenta,Fall,4.7,Yes,2-Day Shipping,No,0,Debit Card,
381,30 - 39,Female,Backpack,Accessories,69,New Hampshire,XL,Beige,Fall,3,Yes,Store Pickup,No,0,Bank Transfer,
382,60 - 70,Female,Jewelry,Accessories,25,Maine,L,Lavender,Winter,3.4,Yes,Store Pickup,No,0,Credit Card,
383,20 - 29,Female,Jeans,Clothing,76,California,M,Peach,Winter,3.2,Yes,Store Pickup,Yes,0,Debit,10
384,50 - 59,Female,Sunglasses,Accessories,77,West Virginia,S,Magenta,Fall,2.9,Yes,Standard,No,6,Debit,0
385,60 - 70,Male,Sweater,Clothing,33,California,M,Beige,Fall,4.5,Yes,2-Day Shipping,No,6,Debit Card,
386,60 - 70,Male,Shorts,Clothing,93,West Virginia,S,Yellow,Fall,2.7,Yes,Next Day Air,No,12,Credit Card,0
387,60 - 70,Male,Jewelry,Accessories,39,Louisiana,L,Brown,Spring,3.4,Yes,Express,No,0,Cash,0
388,40 - 49,Male,Coat,Outerwear,93,Georgia,L,Silver,Summer,4.6,Yes,Store Pickup,No,0,Cash,
389,20 - 29,Female,Handbag,Accessories,82,Washington,M,Orange,Summer,2.7,Yes,Store Pickup,Yes,0,Credit,20
390,20 - 29,Male,Boots,Footwear,42,Virginia,L,Purple,Spring,4.2,Yes,Standard,No,0,Bank Transfer,
391,20 - 29,Male,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,No,19,Cash,0
392,30 - 39,Female,Sweater,Clothing,86,Minnesota,L,Gray,Spring,4.8,Yes,Standard,Yes,0,Cash,50
393,20 - 29,Male,T-shirt,Clothing,82,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,No,0,Credit Card,
394,30 - 39,Male,Shoes,Footwear,65,Vermont,L,Maroon,Fall,4.2,Yes,Standard,No,0,Debit,0
395,0 - 9,Female,Scarf,Accessories,29,North Dakota,M,Beige,Spring,4.8,Yes,Store Pickup,Yes,0,Debit Card,10
396,30 - 39,Female,Sneakers,Footwear,65,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,No,2,Cash,
397,40 - 49,Female,Dress,Clothing,88,South Carolina,S,Black,Fall,3.9,Yes,Standard,No,24,Bank Transfer,0
398,20 - 29,Female,Belt,Accessories,46,Mississippi,M,Indigo,Fall,3,Yes,Free Shipping,No,26,Cash,0
399,20 - 29,Male,Boots,Footwear,67,Montana,S,Silver,Winter,4.6,Yes,Free Shipping,No,0,Debit Card,0
400,60 - 70,Female,Scarf,Accessories,35,Idaho,L,Blue,Fall,3.5,Yes,2-Day Shipping,Yes,0,Debit Card,50
401,30 - 39,Female,Boots,Footwear,66,Utah,M,Green,Winter,4.8,Yes,Free Shipping,No,0,Cash,
402,40 - 49,Female,T-shirt,Clothing,91,Oklahoma,L,Orange,Fall,4.8,Yes,Standard,No,0,Cash,0
403,30 - 39,Female,Backpack,Accessories,78,California,L,Cyan,Fall,3,Yes,Express,No,0,Cash,
404,10 - 19,Female,Sneakers,Footwear,45,Nevada,M,Orange,Winter,4.5,Yes,Next Day Air,Yes,0,Bank Transfer,10
405,0 - 9,Male,T-shirt,Clothing,93,Delaware,M,Indigo,Spring,4.8,Yes,Store Pickup,Yes,0,Credit Card,10
406,40 - 49,Male,Jeans,Clothing,74,South Carolina,S,Silver,Summer,3.8,Yes,Standard,No,15,Cash,
407,50 - 59,Female,Gloves,Accessories,55,Maryland,M,Peach,Spring,4.6,Yes,Express,No,0,Cash,
408,40 - 49,Male,Hoodie,Clothing,76,North Carolina,XL,Teal,Spring,3.1,Yes,Next Day Air,No,0,Credit Card,0
409,30 - 39,Female,Sneakers,Footwear,66,Alabama,L,White,Spring,3.4,Yes,Express,Yes,0,Cash,20
410,30 - 39,Male,Shorts,Clothing,51,Minnesota,M,Brown,Winter,3.3,Yes,2-Day Shipping,No,0,Bank Transfer,
411,20 - 29,Female,Sweater,Clothing,26,Virginia,L,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,0,Credit Card,10
412,50 - 59,Female,Jeans,Clothing,29,Michigan,M,Indigo,Summer,2.8,Yes,Express,No,0,Cash,
413,20 - 29,Female,Jacket,Outerwear,74,Maine,M,Yellow,Summer,3.1,Yes,Store Pickup,No,0,Bank Transfer,
414,60 - 70,Female,Jewelry,Accessories,99,Nevada,S,White,Summer,4.6,Yes,Free Shipping,Yes,0,Cash,10
415,20 - 29,Female,Backpack,Accessories,88,Wyoming,L,Violet,Winter,2.6,Yes,Store Pickup,No,0,Debit Card,0
416,60 - 70,Male,Coat,Outerwear,31,Connecticut,M,Lavender,Winter,2.6,Yes,Express,No,40,Bank Transfer,0
417,30 - 39,Female,Belt,Accessories,55,Oregon,L,Olive,Spring,3.8,Yes,Free Shipping,Yes,0,Bank Transfer,20
418,20 - 29,Male,Sandals,Footwear,81,Mississippi,L,Beige,Fall,4.5,Yes,Free Shipping,No,48,Debit Card,
419,10 - 19,Female,Sweater,Clothing,73,Illinois,L,Purple,Spring,3,Yes,Standard,No,27,Debit Card,0
420,50 - 59,Female,Shorts,Clothing,91,Utah,S,Teal,Winter,3.5,Yes,Free Shipping,Yes,14,Credit Card,10
421,0 - 9,Female,Socks,Clothing,54,North Carolina,S,Peach,Spring,3.8,Yes,Free Shipping,Yes,0,Debit Card,10
422,30 - 39,Male,Shirt,Clothing,40,Kentucky,M,Violet,Winter,3.5,Yes,Standard,No,0,Cash,0
423,40 - 49,Female,Pants,Clothing,59,Minnesota,M,Purple,Fall,3.1,Yes,Store Pickup,No,0,Debit Card,0
424,40 - 49,Female,Scarf,Accessories,26,New York,L,Teal,Spring,3,Yes,Store Pickup,No,0,Credit Card,
425,60 - 70,Female,Sweater,Clothing,23,Illinois,M,Gold,Winter,4.3,Yes,Standard,No,0,Cash,
426,40 - 49,Female,Jeans,Clothing,87,North Dakota,S,Teal,Winter,3.3,Yes,Store Pickup,No,0,Credit Card,0
427,40 - 49,Male,Pants,Clothing,71,Louisiana,M,Violet,Winter,4.7,Yes,Express,No,19,Credit Card,
428,50 - 59,Male,Backpack,Accessories,91,Illinois,L,Black,Winter,4.5,Yes,Store Pickup,Yes,0,Credit Card,20
429,20 - 29,Male,Coat,Outerwear,64,Wyoming,XL,Gold,Winter,2.9,Yes,Free Shipping,No,2,Debit Card,0
430,40 - 49,Male,Sandals,Footwear,94,Washington,M,Gold,Winter,4.1,Yes,2-Day Shipping,No,0,Cash,0
